"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2004","2004","TONNE","Tonnes","3","Thousands",,,173.945,,
"SVK","Slovak Republic","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2006","2006","TONNE","Tonnes","3","Thousands",,,144.166,,
"SVK","Slovak Republic","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2008","2008","TONNE","Tonnes","3","Thousands",,,204.69,,
"SVK","Slovak Republic","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010","TONNE","Tonnes","3","Thousands",,,191.935,,
"SVK","Slovak Republic","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012","TONNE","Tonnes","3","Thousands",,,176.952,,
"SVK","Slovak Republic","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014","TONNE","Tonnes","3","Thousands",,,219.46,,
"SVK","Slovak Republic","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016","TONNE","Tonnes","3","Thousands",,,172.384,,
"SVK","Slovak Republic","23","Manufacture of other non-metallic mineral products","2004","2004","TONNE","Tonnes","3","Thousands",,,69.68,,
"SVK","Slovak Republic","23","Manufacture of other non-metallic mineral products","2006","2006","TONNE","Tonnes","3","Thousands",,,128.655,,
"SVK","Slovak Republic","23","Manufacture of other non-metallic mineral products","2008","2008","TONNE","Tonnes","3","Thousands",,,132.383,,
"SVK","Slovak Republic","23","Manufacture of other non-metallic mineral products","2010","2010","TONNE","Tonnes","3","Thousands",,,152.327,,
"SVK","Slovak Republic","23","Manufacture of other non-metallic mineral products","2012","2012","TONNE","Tonnes","3","Thousands",,,115.139,,
"SVK","Slovak Republic","23","Manufacture of other non-metallic mineral products","2014","2014","TONNE","Tonnes","3","Thousands",,,77.044,,
"SVK","Slovak Republic","23","Manufacture of other non-metallic mineral products","2016","2016","TONNE","Tonnes","3","Thousands",,,135.475,,
"SVK","Slovak Republic","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,2488.81,,
"SVK","Slovak Republic","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,3490.001,,
"SVK","Slovak Republic","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,2734.184,,
"SVK","Slovak Republic","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,1568.569,,
"SVK","Slovak Republic","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,1416.264,,
"SVK","Slovak Republic","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,1680.638,,
"SVK","Slovak Republic","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,2162.527,,
"SVK","Slovak Republic","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,2177.475,,
"SVK","Slovak Republic","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,3064.157,,
"SVK","Slovak Republic","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,2272.51,,
"SVK","Slovak Republic","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,905.241,,
"SVK","Slovak Republic","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,886.466,,
"SVK","Slovak Republic","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,1075.269,,
"SVK","Slovak Republic","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,1396.281,,
"SVK","Slovak Republic","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,274.045,,
"SVK","Slovak Republic","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,347.868,,
"SVK","Slovak Republic","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,412.998,,
"SVK","Slovak Republic","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,602.482,,
"SVK","Slovak Republic","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,497.11,,
"SVK","Slovak Republic","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,563.766,,
"SVK","Slovak Republic","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,729.787,,
"SVK","Slovak Republic","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,37.29,,
"SVK","Slovak Republic","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,77.976,,
"SVK","Slovak Republic","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,48.676,,
"SVK","Slovak Republic","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,60.846,,
"SVK","Slovak Republic","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,32.688,,
"SVK","Slovak Republic","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,41.603,,
"SVK","Slovak Republic","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,36.459,,
"SVK","Slovak Republic","35","Energy Production ","2004","2004","TONNE","Tonnes","3","Thousands",,,1733.155,,
"SVK","Slovak Republic","35","Energy Production ","2006","2006","TONNE","Tonnes","3","Thousands",,,1577.183,,
"SVK","Slovak Republic","35","Energy Production ","2008","2008","TONNE","Tonnes","3","Thousands",,,1150.662,,
"SVK","Slovak Republic","35","Energy Production ","2010","2010","TONNE","Tonnes","3","Thousands",,,791.295,,
"SVK","Slovak Republic","35","Energy Production ","2012","2012","TONNE","Tonnes","3","Thousands",,,946.383,,
"SVK","Slovak Republic","35","Energy Production ","2014","2014","TONNE","Tonnes","3","Thousands",,,463.829,,
"SVK","Slovak Republic","35","Energy Production ","2016","2016","TONNE","Tonnes","3","Thousands",,,896.344,,
"SVK","Slovak Republic","36-39","Water supply, sewerage, waste management, etc.","2004","2004","TONNE","Tonnes","3","Thousands",,,426.885,,
"SVK","Slovak Republic","36-39","Water supply, sewerage, waste management, etc.","2006","2006","TONNE","Tonnes","3","Thousands",,,353.493,,
"SVK","Slovak Republic","36-39","Water supply, sewerage, waste management, etc.","2008","2008","TONNE","Tonnes","3","Thousands",,,792.777,,
"SVK","Slovak Republic","36-39","Water supply, sewerage, waste management, etc.","2010","2010","TONNE","Tonnes","3","Thousands",,,525.267,,
"SVK","Slovak Republic","36-39","Water supply, sewerage, waste management, etc.","2012","2012","TONNE","Tonnes","3","Thousands",,,441.337,,
"SVK","Slovak Republic","36-39","Water supply, sewerage, waste management, etc.","2014","2014","TONNE","Tonnes","3","Thousands",,,744.744,,
"SVK","Slovak Republic","36-39","Water supply, sewerage, waste management, etc.","2016","2016","TONNE","Tonnes","3","Thousands",,,536.651,,
"SVK","Slovak Republic","41-43","Construction","2004","2004","TONNE","Tonnes","3","Thousands",,,1403.965,,
"SVK","Slovak Republic","41-43","Construction","2006","2006","TONNE","Tonnes","3","Thousands",,,916.228,,
"SVK","Slovak Republic","41-43","Construction","2008","2008","TONNE","Tonnes","3","Thousands",,,1301.76,,
"SVK","Slovak Republic","41-43","Construction","2010","2010","TONNE","Tonnes","3","Thousands",,,1779.49,,
"SVK","Slovak Republic","41-43","Construction","2012","2012","TONNE","Tonnes","3","Thousands",,,804.667,,
"SVK","Slovak Republic","41-43","Construction","2014","2014","TONNE","Tonnes","3","Thousands",,,1385.781,,
"SVK","Slovak Republic","41-43","Construction","2016","2016","TONNE","Tonnes","3","Thousands",,,966.716,,
"SVK","Slovak Republic","45-98","Other","2004","2004","TONNE","Tonnes","3","Thousands",,,2409.821,,
"SVK","Slovak Republic","45-98","Other","2006","2006","TONNE","Tonnes","3","Thousands",,,5053.645,,
"SVK","Slovak Republic","45-98","Other","2008","2008","TONNE","Tonnes","3","Thousands",,,2818.144,,
"SVK","Slovak Republic","45-98","Other","2010","2010","TONNE","Tonnes","3","Thousands",,,2584.382,,
"SVK","Slovak Republic","45-98","Other","2012","2012","TONNE","Tonnes","3","Thousands",,,2475.256,,
"SVK","Slovak Republic","45-98","Other","2014","2014","TONNE","Tonnes","3","Thousands",,,2401.045,,
"SVK","Slovak Republic","45-98","Other","2016","2016","TONNE","Tonnes","3","Thousands",,,3098.637,,
"SVK","Slovak Republic","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,1665.656,,
"SVK","Slovak Republic","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,1477.89,,
"SVK","Slovak Republic","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,1550.212,,
"SVK","Slovak Republic","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,1829.995,,
"SVK","Slovak Republic","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,66.944,,
"SVK","Slovak Republic","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,56.961,,
"SVK","Slovak Republic","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,57.442,,
"SVK","Slovak Republic","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,63.262,,
"SVK","Slovak Republic","INT_CONS","Waste from construction sector per capita","2004","2004","KG_HAB","Kilograms per capita","0","Units",,,261.287,,
"SVK","Slovak Republic","INT_CONS","Waste from construction sector per capita","2006","2006","KG_HAB","Kilograms per capita","0","Units",,,170.473,,
"SVK","Slovak Republic","INT_CONS","Waste from construction sector per capita","2008","2008","KG_HAB","Kilograms per capita","0","Units",,,241.989,,
"SVK","Slovak Republic","INT_CONS","Waste from construction sector per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,331.287,,
"SVK","Slovak Republic","INT_CONS","Waste from construction sector per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,149.083,,
"SVK","Slovak Republic","INT_CONS","Waste from construction sector per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,256.036,,
"ESP","Spain","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,160668.134,,
"ESP","Spain","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,160946.629,,
"ESP","Spain","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,149254.157,"B","Break"
"ESP","Spain","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,137518.902,"B","Break"
